observationID,observationTimestamp,animalCount,animalScientificName,animalVernacularName,animalSex,animalAge,animalBehavior,deploymentStart,deploymentEnd,deploymentCameraHeight,deploymentSamplingPoint,deploymentLatitude,deploymentLongitude
a5f65b5e-426d-448a-be98-c437b23640e8,"""2017-08-24T07:11:35.452Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
32db4810-a930-4996-ac83-6aca8b86e545,"""2017-08-24T07:12:40.674Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
6ef097fa-ea02-4c05-8893-bf08447206ed,"""2017-08-24T07:12:55.441Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
26bb724a-ee2a-449b-a5f3-9d70393f7461,"""2017-08-24T07:13:39.831Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
63e41c01-90fb-4aef-a3fc-750ab9dee95f,"""2017-08-24T07:13:59.379Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
f93d1e66-9e25-4e96-be03-6ae075842199,"""2017-08-24T07:16:56.541Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
49ef8fe6-82d7-45d0-bf72-54d8864971dc,"""2017-08-24T07:17:49.989Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
df1d52e5-4c73-4497-abd6-bcc0a1910c39,"""2017-08-24T07:18:53.896Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
6e36c946-1026-428f-8b61-ae013bac448f,"""2017-08-24T07:19:26.789Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
f39b4db1-fff6-455b-ab21-84b5c3a7b740,"""2017-08-24T07:19:05.458Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
3a1db5f2-a038-4465-a6c2-88f9f249b67e,"""2017-08-24T07:19:46.290Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
a22e91c5-bc5f-4661-b764-9330d1d0faf9,"""2017-08-24T07:20:05.930Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
9cd33a08-486f-478a-a566-c1d7cbae0292,"""2017-08-24T07:20:43.035Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
588ff4c2-ee3c-4a25-b58e-4ddd414b56e0,"""2017-08-24T07:21:04.395Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
ea220104-76b3-448d-a51e-2bb56529afda,"""2017-08-24T07:26:43.859Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
6ae90831-c10e-4629-9bbb-0b31ad9f4297,"""2017-08-24T07:26:50.332Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
9a53de35-465a-44a3-8abc-bfcebe9826fb,"""2017-08-24T07:30:02.549Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
432cc66b-b98f-47ed-88ef-227749c131f6,"""2017-08-24T07:29:02.826Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
e437ef23-85f5-4324-9da5-616bfca0438d,"""2017-08-24T07:30:27.085Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
bfe8a271-024a-49b4-9c17-acd5fa08c36c,"""2017-08-24T07:30:16.341Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
0bf9afda-6647-420d-9a71-9decda109803,"""2017-08-24T07:30:58.792Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
8623cb80-5181-4441-9adb-73cabe2c028c,"""2017-08-24T07:32:50.526Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
3d093200-93fb-46b1-af9b-922698c3954f,"""2017-08-24T07:33:17.300Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
02c97abe-6147-49cc-b9da-b5b20f93a841,"""2017-08-24T07:34:20.434Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
3691984b-4f2e-401b-abe8-3d76779952b7,"""2017-08-24T07:36:21.324Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
143f4484-5164-4673-8bb2-88a53deb9c30,"""2017-08-24T07:36:05.894Z""",1,Parus major,Great Tit,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
ede94d43-6562-4e94-9e3f-ec43745fff5b,"""2017-08-24T07:37:16.723Z""",1,Capreolus capreolus,western roe deer,male,adult,Rubbing,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
53ad3ca5-36f6-49a2-ade3-ad2461b267d8,"""2017-08-24T07:36:39.624Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
e6298687-9c74-43d0-88d3-f1b6996008cd,"""2017-08-24T07:37:34.177Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
05193bd7-945c-4e2c-9c80-d99ff1ea8478,"""2017-08-24T07:39:21.802Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
259ee475-4bd5-44ce-a94e-f5f2962e3e24,"""2017-08-24T07:38:30.018Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
fc9fb763-a439-4ba1-9a54-324cc84a064b,"""2017-08-24T07:38:38.955Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
3ef79cdb-ff22-47b5-ba0d-96ecf86bc0af,"""2017-08-24T07:38:59.507Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
71062859-7429-4889-b955-0ca62ed49177,"""2017-08-24T07:40:30.194Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
9fe2e547-19d2-4c0e-ab57-95c6c5cec082,"""2017-08-24T07:39:52.094Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b9e3ae1a-2eff-4864-9f4b-0302201a738f,"""2017-08-24T07:40:46.670Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
869518ab-5318-4125-a1d7-01d2fcd31006,"""2017-08-24T07:41:03.315Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b0ff98ba-afec-45c8-a41f-a7b3a3303102,"""2017-08-24T07:41:22.588Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
1853745b-75c5-40bf-8321-7db29b1d1719,"""2017-08-24T07:42:15.404Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
8f8908bc-2b05-43dc-9bfe-be22b7bb61ac,"""2017-08-24T07:43:17.564Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
fa29e4d5-a78b-4718-9b8d-d2b5579537d1,"""2017-08-24T07:43:25.576Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
63909b4d-0872-415f-92f7-3f5ce7e21d95,"""2017-08-24T07:43:47.231Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
181c1b66-ef87-4da7-bcff-646ded4ee6a8,"""2017-08-24T07:45:12.221Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
93ae7712-4adf-41e5-afa0-75f5330b49ae,"""2017-08-24T07:45:34.834Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
4aa86d9e-2fc6-4269-84e6-7a6a59cb71ee,"""2017-08-24T07:44:52.766Z""",1,Sus scrofa,wild boar,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
24ee140a-c3b6-4764-89de-1c9e5184eaa7,"""2017-08-24T07:45:57.378Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
9e697363-3fae-4035-9bcb-8669d4ccd6bc,"""2017-08-24T07:46:23.136Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
df91d2d8-222d-49b5-9368-b26e59055e28,"""2017-08-24T07:47:01.325Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
1ba92cc0-ce22-447a-bfdd-eca6ea123610,"""2017-08-24T07:47:32.131Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
f8759fae-b5f3-449a-be63-d06a986ee17e,"""2017-08-24T07:47:51.458Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b41de4e4-da21-4708-8643-6e009e6dce0d,"""2017-08-24T07:50:01.354Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
d3b39d0f-b7dd-492a-8f8a-8dc0ee51199f,"""2017-08-24T07:50:35.741Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
5ee1672f-4b92-4f6f-adf9-cd700f0b6ab1,"""2017-08-24T07:51:05.751Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
40c5b7c5-a9df-432a-9169-35db1035f42f,"""2017-08-24T07:51:20.081Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
5ded0dcf-7c0e-488c-8d78-d52a6687a0ca,"""2017-08-24T07:51:57.906Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
79735a2e-1ce4-4b40-8c13-3b322034da70,"""2017-08-24T07:52:04.519Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
8505cd79-917d-48a7-bbf2-972cb9e943c4,"""2017-08-24T07:52:49.300Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
f9751ace-afa5-4874-9f1d-cae13c1e17fc,"""2017-08-24T07:52:57.400Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
35df9ae8-0e01-4c4f-a4e9-44134886443d,"""2017-08-24T07:53:23.647Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b2cad439-aa39-49e6-ac68-163cffe6a2c6,"""2017-08-24T07:53:30.909Z""",1,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
05d85ce2-6a73-4137-bd01-fab5db205d5d,"""2017-08-24T07:53:57.173Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
c2197245-d706-490a-a23e-dbea3ef9966c,"""2017-08-24T07:54:05.326Z""",1,Capreolus capreolus,western roe deer,female,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b9c0981c-ab1f-44a6-8196-f7f8acfd28d9,"""2017-08-24T07:54:35.052Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
7e4787be-e39f-437e-a76e-6b5d4c538673,"""2017-08-24T07:56:06.953Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
b0f75a40-6a86-40b7-9ed8-d2d6f933f841,"""2017-08-24T07:56:16.886Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
f8305a8e-a7be-4c80-9059-fa865068bdbc,"""2017-08-24T07:56:41.286Z""",1,Sus scrofa,wild boar,male,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
a5918942-7792-457d-b13b-a8aaf28cf26e,"""2017-08-24T07:57:01.366Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
d72711ea-4547-4740-8957-3bd74fe0a828,"""2017-08-24T07:57:35.359Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
266d623a-d17f-420d-9955-0309f59b4ba7,"""2017-08-24T07:58:13.677Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
1f0cdc90-e18d-4f1b-b345-7e739fca5be6,"""2017-08-24T07:58:23.034Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
d2b61370-5853-4589-b771-84d30da0df09,"""2017-08-24T07:58:52.262Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
15acfe05-1bd2-453d-bbcd-4f2a27667e9c,"""2017-08-24T07:57:19.245Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
493fcfb7-2562-4e90-9d62-dd46cee443db,"""2017-08-24T07:59:14.695Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
0855e723-643f-48e5-a1fc-4de01a354a64,"""2017-08-24T07:59:37.196Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-06-08T18:29:49.000Z""","""2017-07-07T07:57:22.000Z""",50,JW_0063,50.97815883,5.607070517
174f364a-8612-462e-82dd-56d1920c3183,"""2017-09-12T12:46:54.018Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
7e3cde13-083d-4b22-b006-0cdc239bb49e,"""2017-09-10T09:15:18.933Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,Browsing,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
8c36929d-3249-4a23-be61-77a153ee4b7a,"""2017-09-12T12:54:27.342Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
753ec8ea-afb0-4cc1-8132-03e7b08ff5fc,"""2017-09-12T12:54:50.644Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
3cc5a275-6455-4f46-9c8d-3d1d127f5082,"""2017-09-10T09:22:34.041Z""",2,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
e386b447-dcce-4a70-9126-2ddcd3e2da1d,"""2017-09-12T13:17:40.157Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
d6ded76e-4fed-47bc-9e89-7aa73267b989,"""2017-09-12T13:18:10.213Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
5b994ddf-2b8b-451a-9ef2-eb23d8770c9d,"""2017-09-12T13:20:32.219Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
2fe97ab7-274d-4666-a825-e66134186890,"""2017-09-12T13:21:24.710Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
c666848b-4b82-4426-a42c-e4cded65ad4e,"""2017-09-12T13:24:36.366Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
6c8a331a-a0cb-465a-adc9-df1a26c17a33,"""2017-09-12T13:25:05.560Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
5027028d-9116-475a-8024-5b97a2844170,"""2017-09-12T13:26:33.904Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
20cb06f0-c42f-4daf-af0f-eb593cc18a4f,"""2017-09-12T13:33:21.497Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
19b8b195-8af7-492d-8109-02e7d02e3699,"""2017-09-12T13:35:23.319Z""",1,Passer domesticus,House Sparrow,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
0bdcbb0a-1adf-4fef-a1ba-09b901a92e7c,"""2017-09-12T13:37:11.194Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
9e97d2a6-437c-4bf6-b3ae-2efe1a1be43e,"""2017-09-12T13:37:40.965Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
83ea9e5a-f934-4852-82d4-b88d11fdd90d,"""2017-09-12T13:46:14.799Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
d75a70c5-6140-4bf5-8303-36c6200501e0,"""2017-09-12T13:47:47.835Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
408e9b27-929e-4ff4-9949-29eb66613727,"""2017-09-12T13:51:36.820Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
cd2dd051-0332-49f5-a9ea-4c90e9afaad3,"""2017-09-12T13:52:46.457Z""",2,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
e1d1b4a3-b04c-45be-a76b-b0a160304f5a,"""2017-09-12T13:54:19.624Z""",1,Passer domesticus,House Sparrow,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
fde1d686-e4fc-4f2e-aee6-2e2cf871c102,"""2017-09-12T13:56:21.648Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
4959645a-ebe9-477e-a649-7d986a92b757,"""2017-09-12T13:57:44.128Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-03T14:00:54.000Z""","""2017-08-03T14:27:43.000Z""",50,JW_0093,50.95473919,5.624217129
c7627e1a-92e5-4020-ae05-5346c6b4f36f,"""2017-09-06T15:17:24.281Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-08-01T10:16:42.000Z""","""2017-09-01T12:58:51.000Z""",50,JW_0121,51.01529996,5.686803696
62092d7a-6798-4737-a923-1560c6cfbb04,"""2017-09-06T15:18:01.297Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-08-01T10:16:42.000Z""","""2017-09-01T12:58:51.000Z""",50,JW_0121,51.01529996,5.686803696
ad7bd283-f974-461d-bbd6-a35acbfbd7a2,"""2017-09-06T15:10:39.766Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-08-01T10:16:42.000Z""","""2017-09-01T12:58:51.000Z""",50,JW_0121,51.01529996,5.686803696
88ec8a4e-4448-4473-b2dd-00ee5ce6ead6,"""2017-09-06T15:20:20.184Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-08-01T10:16:42.000Z""","""2017-09-01T12:58:51.000Z""",50,JW_0121,51.01529996,5.686803696
fd0394fe-826e-4a99-9ac3-8bc0c4ec1b4e,"""2017-09-06T15:21:28.581Z""",2,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-08-01T10:16:42.000Z""","""2017-09-01T12:58:51.000Z""",50,JW_0121,51.01529996,5.686803696
